"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"4248","vitex","vitex","",NA,NA,NA,"","","",FALSE,"1.1","","","vitex","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4249","coreopsis red and yellow","coreopsis","","red",NA,NA,"yellow","and","",FALSE,"1.1","","","coreopsis","","red",NA,"yellow","","","",FALSE,FALSE,FALSE,2019-08-12
"4250","hosta","hosta","",NA,NA,NA,"","","",FALSE,"1.1","","","hosta","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4251","calaminthenepeta ssp. nepeta blue calamint","calaminthenepeta","","nepeta",NA,"ssp.","blue","calamint","",FALSE,"1.1","","","calaminthenepeta","","nepeta","ssp.","blue","","","",FALSE,FALSE,FALSE,2019-08-12
"4252","phlox","phlox","",NA,NA,NA,"","","",FALSE,"1.1","","","phlox","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4253","black and blue. salvia   salvia guaranitica","black","","and",NA,NA,"blue.","salvia salvia guaranitica","",FALSE,"1.1","","","black","","and",NA,"blue.","","","",FALSE,FALSE,FALSE,2019-08-12
"4254","perovskia atriplicifolia russian sage","perovskia","","atriplicifolia",NA,NA,"russian","sage","kew-150582",FALSE,"1.1","Accepted","Lamiaceae","Perovskia","","atriplicifolia","","","Benth.","kew-150582","Accepted",FALSE,FALSE,TRUE,2019-08-12
"4255","allium 'millenium' ornamental onions","allium","","'millenium'",NA,NA,"ornamental","onions","",FALSE,"1.1","","","allium","","'millenium'",NA,"ornamental","","","",FALSE,FALSE,FALSE,2019-08-12
"4256","nepeta x faassenii 'walker's low' catnap","nepeta","×","faassenii",NA,NA,"low'","catnap","tro-50308384",FALSE,"1.1","Accepted","Lamiaceae","Nepeta","×","faasenii","","","Bergmans ex Stearn","tro-50308384","Accepted",TRUE,FALSE,TRUE,2019-08-12
"4257","phlox panniculta robert poor","phlox","","panniculta",NA,NA,"robert","poor","",FALSE,"1.1","","","phlox","","panniculta",NA,"robert","","","",FALSE,FALSE,FALSE,2019-08-12
"4258","asclepias curassavica tropical milkweed","asclepias","","curassavica",NA,NA,"tropical","milkweed","kew-2654714",FALSE,"1.1","Synonym","Apocynaceae","Asclepias","","campestris","","","Vell.","kew-2654643","Unresolved",FALSE,FALSE,TRUE,2019-08-12
"4259","asclepias incarnata swamp milkweed","asclepias","","incarnata",NA,NA,"swamp","milkweed","kew-2654857",FALSE,"1.1","Unresolved","Apocynaceae","Asclepias","","incarnata","","","Walter","kew-2654857","Unresolved",FALSE,FALSE,TRUE,2019-08-12
"4260","rudbeciak 'goldsturm' black eyed susan","rudbeciak","","'goldsturm'",NA,NA,"black","eyed susan","",FALSE,"1.1","","","rudbeciak","","'goldsturm'",NA,"black","","","",FALSE,FALSE,FALSE,2019-08-12
"4261","summer garden phlox phlox panniculata","summer","","garden",NA,NA,"phlox","phlox panniculata","",FALSE,"1.1","","","summer","","garden",NA,"phlox","","","",FALSE,FALSE,FALSE,2019-08-12
"4262","white shasta daisy becky leucanthemum x superbum, becky","white","×","shasta",NA,NA,"daisy","becky leucanthemum superbum, becky","",FALSE,"1.1","","","white","","shasta",NA,"daisy","","","",FALSE,FALSE,FALSE,2019-08-12
"4263","echinacea magnus   purple coneflower","echinacea","","magnus",NA,NA,"purple","coneflower","",FALSE,"1.1","","","echinacea","","magnus",NA,"purple","","","",FALSE,FALSE,FALSE,2019-08-12
"4264","echinacea paradoxa yellow coneflower","echinacea","","paradoxa",NA,NA,"yellow","coneflower","gcc-118238",FALSE,"1.1","Accepted","Compositae","Echinacea","","paradoxa","","","(Norton) Britton","gcc-118238","Accepted",FALSE,FALSE,TRUE,2019-08-12
"4265","greggs mistflower","greggs","","mistflower",NA,NA,"","","",FALSE,"1.1","","","greggs","","mistflower",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4266","henry duelburg salvia","henry","","duelburg",NA,NA,"salvia","","",FALSE,"1.1","","","henry","","duelburg",NA,"salvia","","","",FALSE,FALSE,FALSE,2019-08-12
"4267","salvia guaranitica","salvia","","guaranitica",NA,NA,"","","kew-182769",TRUE,"1.1","Synonym","Lamiaceae","Salvia","","coerulea","","","Benth.","kew-182389","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4268","pycnanthemum muticum","pycnanthemum","","muticum",NA,NA,"","","kew-171062",TRUE,"1.1","Accepted","Lamiaceae","Pycnanthemum","","muticum","","","(Michx.) Pers.","kew-171062","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4269","rosa multiflora","rosa","","multiflora",NA,NA,"","","rjp-31471",TRUE,"1.1","Accepted","Rosaceae","Rosa","","multiflora","","","Thunb.","rjp-31471","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4270","zinnia haageana","zinnia","","haageana",NA,NA,"","","gcc-143334",TRUE,"1.1","Accepted","Compositae","Zinnia","","haageana","","","Regel","gcc-143334","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4271","eupatorium coelestinum","eupatorium","","coelestinum",NA,NA,"","","gcc-133081",TRUE,"1.1","Synonym","Compositae","Conoclinium","","coelestinum","","","(L.) DC.","gcc-124992","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4272","agastache urticifolia","agastache","","urticifolia",NA,NA,"","","kew-4499",TRUE,"1.1","Accepted","Lamiaceae","Agastache","","urticifolia","","","(Benth.) Kuntze","kew-4499","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4273","salvia guaranitica","salvia","","guaranitica",NA,NA,"","","kew-182769",TRUE,"1.1","Synonym","Lamiaceae","Salvia","","coerulea","","","Benth.","kew-182389","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4274","melampodium leucanthum","melampodium","","leucanthum",NA,NA,"","","gcc-124679",TRUE,"1.1","Accepted","Compositae","Melampodium","","leucanthum","","","Torr. & A.Gray","gcc-124679","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4275","origanum vulgare","origanum","","vulgare",NA,NA,"","","kew-143954",TRUE,"1.1","Accepted","Lamiaceae","Origanum","","vulgare","","","L.","kew-143954","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4276","stachytarphata jamaicensis","stachytarphata","","jamaicensis",NA,NA,"","","",FALSE,"1.1","","","stachytarphata","","jamaicensis",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4277","rudbeckia triloba","rudbeckia","","triloba",NA,NA,"","","gcc-95282",TRUE,"1.1","Accepted","Compositae","Rudbeckia","","triloba","","","L.","gcc-95282","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4278","asclepius incarnata","asclepius","","incarnata",NA,NA,"","","",FALSE,"1.1","","","asclepius","","incarnata",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4279","echinacea purpurea","echinacea","","purpurea",NA,NA,"","","gcc-135149",TRUE,"1.1","Accepted","Compositae","Echinacea","","purpurea","","","(L.) Moench","gcc-135149","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4280","anisacanthus quadrifidus","anisacanthus","","quadrifidus",NA,NA,"","","kew-2640117",TRUE,"1.1","Accepted","Acanthaceae","Anisacanthus","","quadrifidus","","","(Vahl) Nees","kew-2640117","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4281","lagerstroemia crepe myrtle","lagerstroemia","","crepe",NA,NA,"myrtle","","",FALSE,"1.1","","","lagerstroemia","","crepe",NA,"myrtle","","","",FALSE,FALSE,FALSE,2019-08-12
"4282","asclepias tuberosa","asclepias","","tuberosa",NA,NA,"","","kew-2655244",TRUE,"1.1","Accepted","Apocynaceae","Asclepias","","tuberosa","","","L.","kew-2655244","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4283","celosia plumosa","celosia","","plumosa",NA,NA,"","","kew-2707920",TRUE,"1.1","Synonym","Amaranthaceae","Celosia","","argentea","","","L.","kew-2707791","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4284","verbena","verbena","",NA,NA,NA,"","","",FALSE,"1.1","","","verbena","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4285","salvia greggi","salvia","","greggi",NA,NA,"","","kew-182763",TRUE,"1.1","Accepted","Lamiaceae","Salvia","","greggii","","","A.Gray","kew-182763","Accepted",TRUE,FALSE,FALSE,2019-08-12
"4286","phlox","phlox","",NA,NA,NA,"","","",FALSE,"1.1","","","phlox","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4287","rose pavonia","rose","","pavonia",NA,NA,"","","",FALSE,"1.1","","","rose","","pavonia",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4288","leucophyllum frutescens","leucophyllum","","frutescens",NA,NA,"","","tro-29201024",TRUE,"1.1","Accepted","Scrophulariaceae","Leucophyllum","","frutescens","","","(Berland.) I.M. Johnst.","tro-29201024","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4289","malvaviscus arboreus","malvaviscus","","arboreus",NA,NA,"","","kew-2503923",TRUE,"1.1","Accepted","Malvaceae","Malvaviscus","","arboreus","","","Cav.","kew-2503923","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4290","anisacanthus insignia","anisacanthus","","insignia",NA,NA,"","","tro-101416",TRUE,"1.1","Accepted","Acanthaceae","Anisacanthus","","insignis","","","A. Gray","tro-101416","Accepted",TRUE,FALSE,FALSE,2019-08-12
"4291","rose pavonia","rose","","pavonia",NA,NA,"","","",FALSE,"1.1","","","rose","","pavonia",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4292","buddleja davidii","buddleja","","davidii",NA,NA,"","","kew-2685390",TRUE,"1.1","Accepted","Scrophulariaceae","Buddleja","","davidii","","","Franch.","kew-2685390","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4293","leucophyllum frutescens","leucophyllum","","frutescens",NA,NA,"","","tro-29201024",TRUE,"1.1","Accepted","Scrophulariaceae","Leucophyllum","","frutescens","","","(Berland.) I.M. Johnst.","tro-29201024","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4294","malvaviscus arboreus","malvaviscus","","arboreus",NA,NA,"","","kew-2503923",TRUE,"1.1","Accepted","Malvaceae","Malvaviscus","","arboreus","","","Cav.","kew-2503923","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4295","echinacea magnus   purple coneflower","echinacea","","magnus",NA,NA,"purple","coneflower","",FALSE,"1.1","","","echinacea","","magnus",NA,"purple","","","",FALSE,FALSE,FALSE,2019-08-12
"4296","rudbeciak 'goldsturm' black eyed susan","rudbeciak","","'goldsturm'",NA,NA,"black","eyed susan","",FALSE,"1.1","","","rudbeciak","","'goldsturm'",NA,"black","","","",FALSE,FALSE,FALSE,2019-08-12
"4297","spiraea japonica","spiraea","","japonica",NA,NA,"","","rjp-462",TRUE,"1.1","Accepted","Rosaceae","Spiraea","","japonica","","","L.f.","rjp-462","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4298","itea virginica","itea","","virginica",NA,NA,"","","tro-29100402",TRUE,"1.1","Synonym","Cyrillaceae","Cyrilla","","racemiflora","","","L.","kew-2752990","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4299","salvia azurea var. grandiflota","salvia","","azurea",NA,"var.","grandiflota","","kew-182067",TRUE,"1.1","Synonym","Lamiaceae","Salvia","","azurea","","","Michx. ex Vahl","kew-182064","Accepted",TRUE,FALSE,FALSE,2019-08-12
"4300","vitex agnus - castus","vitex","","agnus",NA,NA,"castus","-","kew-213296",FALSE,"1.1","Synonym","Lamiaceae","Vitex","","agnus-castus","","","L.","kew-213297","Accepted",FALSE,FALSE,TRUE,2019-08-12
"4301","asclepias tuberosa","asclepias","","tuberosa",NA,NA,"","","kew-2655244",TRUE,"1.1","Accepted","Apocynaceae","Asclepias","","tuberosa","","","L.","kew-2655244","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4302","nandina domestica","nandina","","domestica",NA,NA,"","","kew-2380006",TRUE,"1.1","Accepted","Berberidaceae","Nandina","","domestica","","","Thunb.","kew-2380006","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4303","salvia longispicota x farinacea","salvia","×","longispicota",NA,NA,"farinacea","","kew-183079",FALSE,"1.1","Accepted","Lamiaceae","Salvia","","longispicata","","","M.Martens & Galeotti","kew-183079","Accepted",TRUE,FALSE,TRUE,2019-08-12
"4304","bulbine frutescens","bulbine","","frutescens",NA,NA,"","","kew-301310",TRUE,"1.1","Accepted","Xanthorrhoeaceae","Bulbine","","frutescens","","","(L.) Willd.","kew-301310","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4305","hypericum calycinum","hypericum","","calycinum",NA,NA,"","","kew-2857855",TRUE,"1.1","Accepted","Hypericaceae","Hypericum","","calycinum","","","L.","kew-2857855","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4306","cephalanthus occidentalis","cephalanthus","","occidentalis",NA,NA,"","","kew-36721",TRUE,"1.1","Accepted","Rubiaceae","Cephalanthus","","occidentalis","","","L.","kew-36721","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4307","perovskia atriplicifolia","perovskia","","atriplicifolia",NA,NA,"","","kew-150582",TRUE,"1.1","Accepted","Lamiaceae","Perovskia","","atriplicifolia","","","Benth.","kew-150582","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4308","hypericum calycinum","hypericum","","calycinum",NA,NA,"","","kew-2857855",TRUE,"1.1","Accepted","Hypericaceae","Hypericum","","calycinum","","","L.","kew-2857855","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4309","salvia longispicota x farinacea","salvia","×","longispicota",NA,NA,"farinacea","","kew-183079",FALSE,"1.1","Accepted","Lamiaceae","Salvia","","longispicata","","","M.Martens & Galeotti","kew-183079","Accepted",TRUE,FALSE,TRUE,2019-08-12
"4310","monarda media","monarda","","media",NA,NA,"","","kew-129217",TRUE,"1.1","Accepted","Lamiaceae","Monarda","","media","","","Willd.","kew-129217","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4311","salvia","salvia","",NA,NA,NA,"","","",FALSE,"1.1","","","salvia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4312","echinacea purpurea","echinacea","","purpurea",NA,NA,"","","gcc-135149",TRUE,"1.1","Accepted","Compositae","Echinacea","","purpurea","","","(L.) Moench","gcc-135149","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4313","salvia farinacea","salvia","","farinacea",NA,NA,"","","kew-182630",TRUE,"1.1","Accepted","Lamiaceae","Salvia","","farinacea","","","Benth.","kew-182630","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4314","eryngium yuccifolium","eryngium","","yuccifolium",NA,NA,"","","kew-2799673",TRUE,"1.1","Accepted","Apiaceae","Eryngium","","yuccifolium","","","Michx.","kew-2799673","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4315","spirea japonica","spirea","","japonica",NA,NA,"","","",FALSE,"1.1","","","spirea","","japonica",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4316","rudbeckia laciniata","rudbeckia","","laciniata",NA,NA,"","","gcc-128218",TRUE,"1.1","Accepted","Compositae","Rudbeckia","","laciniata","","","L.","gcc-128218","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4317","cephalanthus occidentalis","cephalanthus","","occidentalis",NA,NA,"","","kew-36721",TRUE,"1.1","Accepted","Rubiaceae","Cephalanthus","","occidentalis","","","L.","kew-36721","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4318","lupinus","lupinus","",NA,NA,NA,"","","",FALSE,"1.1","","","lupinus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4319","heliotropium amplexicaule","heliotropium","","amplexicaule",NA,NA,"","","kew-2843765",TRUE,"1.1","Accepted","Boraginaceae","Heliotropium","","amplexicaule","","","Vahl","kew-2843765","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4320","bulbine frutescens","bulbine","","frutescens",NA,NA,"","","kew-301310",TRUE,"1.1","Accepted","Xanthorrhoeaceae","Bulbine","","frutescens","","","(L.) Willd.","kew-301310","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4321","nepeta x faassenii","nepeta","×","faassenii",NA,NA,"","","tro-50308384",TRUE,"1.1","Accepted","Lamiaceae","Nepeta","×","faasenii","","","Bergmans ex Stearn","tro-50308384","Accepted",TRUE,FALSE,FALSE,2019-08-12
"4322","vitex agnus - castus","vitex","","agnus",NA,NA,"castus","-","kew-213296",FALSE,"1.1","Synonym","Lamiaceae","Vitex","","agnus-castus","","","L.","kew-213297","Accepted",FALSE,FALSE,TRUE,2019-08-12
"4323","perovskia artiplicifolia","perovskia","","artiplicifolia",NA,NA,"","","",FALSE,"1.1","","","perovskia","","artiplicifolia",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4324","thymus serpyllum","thymus","","serpyllum",NA,NA,"","","kew-205442",TRUE,"1.1","Accepted","Lamiaceae","Thymus","","serpyllum","","","L.","kew-205442","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4325","hydrangea heteromalla","hydrangea","","heteromalla",NA,NA,"","","tro-50000601",TRUE,"1.1","Accepted","Hydrangeaceae","Hydrangea","","heteromalla","","","D. Don","tro-50000601","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4326","lagerstroemia indica","lagerstroemia","","indica",NA,NA,"","","kew-2354050",TRUE,"1.1","Accepted","Lythraceae","Lagerstroemia","","indica","","","L.","kew-2354050","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4327","heliotropium amplexicaule","heliotropium","","amplexicaule",NA,NA,"","","kew-2843765",TRUE,"1.1","Accepted","Boraginaceae","Heliotropium","","amplexicaule","","","Vahl","kew-2843765","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4328","salvia x sylvestris","salvia","×","sylvestris",NA,NA,"","","kew-183961",TRUE,"1.1","Accepted","Lamiaceae","Salvia","×","sylvestris","","","L.","kew-183961","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4329","hydrangea heteromalla","hydrangea","","heteromalla",NA,NA,"","","tro-50000601",TRUE,"1.1","Accepted","Hydrangeaceae","Hydrangea","","heteromalla","","","D. Don","tro-50000601","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4330","vitex agnus - castus","vitex","","agnus",NA,NA,"castus","-","kew-213296",FALSE,"1.1","Synonym","Lamiaceae","Vitex","","agnus-castus","","","L.","kew-213297","Accepted",FALSE,FALSE,TRUE,2019-08-12
"4331","cuphea hyssopifolia","cuphea","","hyssopifolia",NA,NA,"","","kew-2748114",TRUE,"1.1","Accepted","Lythraceae","Cuphea","","hyssopifolia","","","Kunth","kew-2748114","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4332","sedum rupestre","sedum","","rupestre",NA,NA,"","","kew-2489552",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","rupestre","","","L.","kew-2489552","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4333","salvia","salvia","",NA,NA,NA,"","","",FALSE,"1.1","","","salvia","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4334","hypericum calycinum","hypericum","","calycinum",NA,NA,"","","kew-2857855",TRUE,"1.1","Accepted","Hypericaceae","Hypericum","","calycinum","","","L.","kew-2857855","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4335","echinacea purpurea","echinacea","","purpurea",NA,NA,"","","gcc-135149",TRUE,"1.1","Accepted","Compositae","Echinacea","","purpurea","","","(L.) Moench","gcc-135149","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4336","latris spicata","latris","","spicata",NA,NA,"","","",FALSE,"1.1","","","latris","","spicata",NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4337","bulbine frutescens","bulbine","","frutescens",NA,NA,"","","kew-301310",TRUE,"1.1","Accepted","Xanthorrhoeaceae","Bulbine","","frutescens","","","(L.) Willd.","kew-301310","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4338","monarda media","monarda","","media",NA,NA,"","","kew-129217",TRUE,"1.1","Accepted","Lamiaceae","Monarda","","media","","","Willd.","kew-129217","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4339","nandina domestica","nandina","","domestica",NA,NA,"","","kew-2380006",TRUE,"1.1","Accepted","Berberidaceae","Nandina","","domestica","","","Thunb.","kew-2380006","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4340","thymus","thymus","",NA,NA,NA,"","","",FALSE,"1.1","","","thymus","",NA,NA,"","","","",FALSE,FALSE,FALSE,2019-08-12
"4341","stokesia laevis","stokesia","","laevis",NA,NA,"","","gcc-121074",TRUE,"1.1","Accepted","Compositae","Stokesia","","laevis","","","(Hill) Greene","gcc-121074","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4342","eryngium yuccifolium","eryngium","","yuccifolium",NA,NA,"","","kew-2799673",TRUE,"1.1","Accepted","Apiaceae","Eryngium","","yuccifolium","","","Michx.","kew-2799673","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4343","lagerstroemia indica","lagerstroemia","","indica",NA,NA,"","","kew-2354050",TRUE,"1.1","Accepted","Lythraceae","Lagerstroemia","","indica","","","L.","kew-2354050","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4344","perovskia atriplicifolia","perovskia","","atriplicifolia",NA,NA,"","","kew-150582",TRUE,"1.1","Accepted","Lamiaceae","Perovskia","","atriplicifolia","","","Benth.","kew-150582","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4345","sedum rupestre","sedum","","rupestre",NA,NA,"","","kew-2489552",TRUE,"1.1","Accepted","Crassulaceae","Sedum","","rupestre","","","L.","kew-2489552","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4346","cephalanthus occidentalis","cephalanthus","","occidentalis",NA,NA,"","","kew-36721",TRUE,"1.1","Accepted","Rubiaceae","Cephalanthus","","occidentalis","","","L.","kew-36721","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4347","salvia longispicota x farinacea","salvia","×","longispicota",NA,NA,"farinacea","","kew-183079",FALSE,"1.1","Accepted","Lamiaceae","Salvia","","longispicata","","","M.Martens & Galeotti","kew-183079","Accepted",TRUE,FALSE,TRUE,2019-08-12
"4348","echinacea purpurea","echinacea","","purpurea",NA,NA,"","","gcc-135149",TRUE,"1.1","Accepted","Compositae","Echinacea","","purpurea","","","(L.) Moench","gcc-135149","Accepted",FALSE,FALSE,FALSE,2019-08-12
"4349","hypericum calycinum","hypericum","","calycinum",NA,NA,"","","kew-2857855",TRUE,"1.1","Accepted","Hypericaceae","Hypericum","","calycinum","","","L.","kew-2857855","Accepted",FALSE,FALSE,FALSE,2019-08-12
